,url,sentiment,isExperiential,isPolitical,isInsult,topics
1583894346838921216,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/akcantahir/status/1583894346838921216&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,"['Religion', 'Economy']"
1592960104483393536,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/aaslan72/status/1592960104483393536&entry.653903203=27777&usp=pp_url
",Positive,Yes,Yes,No,['nan']
1590792419062460417,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/snglyldz2379/status/1590792419062460417&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,"['Inflation&poverty', 'Unemployment']"
1574055477423607808,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/prenses_show/status/1574055477423607808&entry.653903203=27777&usp=pp_url
",Negative,Yes,No,No,['Inflation&poverty']
1586031702723334144,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/hadiyap_rte/status/1586031702723334144&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,['nan']
1587369507596664833,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ibrahjm_aydin/status/1587369507596664833&entry.653903203=27777&usp=pp_url
",Neutral,Yes,No,No,['nan']
1439547067337256967,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/_melek_3451/status/1439547067337256967&entry.653903203=27777&usp=pp_url
",Positive,No,No,No,['nan']
1548978528879869952,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BoraSANLIGIL/status/1548978528879869952&entry.653903203=27777&usp=pp_url
",Neutral,Yes,No,No,['Crime&justice']
1592120408073203712,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/shingensbanner/status/1592120408073203712&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,Yes,"['News', 'Democracy', 'Terrorism', 'Nationalsecurity']"
1409931887078957065,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/o_ozgeozer/status/1409931887078957065&entry.653903203=27777&usp=pp_url
",Neutral,Yes,No,No,['Sports']
1565011462644502529,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/colkesen_sueda/status/1565011462644502529&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,['nan']
1594973501097930752,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AybkeGEZER6/status/1594973501097930752&entry.653903203=27777&usp=pp_url
",Positive,Yes,Yes,No,['nan']
1450112686474280967,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/eserunsalan/status/1450112686474280967&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,No,['Inflation&poverty']
1592208828531367937,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Yusfii_3/status/1592208828531367937&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,['Unemployment']
1548636597628899328,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/canbulut3460/status/1548636597628899328&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,No,"['Education', 'Minorities&discrimination']"
1584954601253765122,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AhmetEREN_06/status/1584954601253765122&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,No,"['News', 'Democracy']"
1594357833641779200,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/buradaydimhep/status/1594357833641779200&entry.653903203=27777&usp=pp_url
",Positive,Yes,No,No,['Unemployment']
1346135347583975425,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mati__ldam/status/1346135347583975425&entry.653903203=27777&usp=pp_url
",Positive,No,No,No,['Music&TV']
1552730452036882434,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/beyza23344/status/1552730452036882434&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,No,['Crime&justice']
1379790580444725248,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mehmetyetim63/status/1379790580444725248&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,['News']
1403282169145987079,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/belirsizmel/status/1403282169145987079&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,['Music&TV']
1593649159009099777,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Ahmetbaran70/status/1593649159009099777&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,No,['Crime&justice']
1596888801145942022,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/YasminLann/status/1596888801145942022&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,No,['Election']
1597512443328167936,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/MehmetA41362904/status/1597512443328167936&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,No,['Crime&justice']
1550739015539777537,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Kadir43926871/status/1550739015539777537&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,No,['Crime&justice']
1546038529414905857,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Armaan071522/status/1546038529414905857&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,No,['nan']
1595725591223078912,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ozcelik_sabiha/status/1595725591223078912&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,"['Democracy', 'Election']"
1593678198285500419,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Maygan31/status/1593678198285500419&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,No,['nan']
1365726640416976906,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/minminsoz/status/1365726640416976906&entry.653903203=27777&usp=pp_url
",Positive,No,No,No,['nan']
1569589330544398336,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AhSuCilginUzman/status/1569589330544398336&entry.653903203=27777&usp=pp_url
",Neutral,Yes,No,No,"['Inflation&poverty', 'Unemployment']"
1591424177747427329,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Hatice45153529/status/1591424177747427329&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,No,['Crime&justice']
1592769391200206848,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/izmir35473547/status/1592769391200206848&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,No,['Election']
1353721228700348418,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/niniforchae/status/1353721228700348418&entry.653903203=27777&usp=pp_url
",Positive,No,No,No,['Music&TV']
1587004384776421377,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/oznur_akyl1/status/1587004384776421377&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,No,['Crime&justice']
1421037730881019907,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Berivannff/status/1421037730881019907&entry.653903203=27777&usp=pp_url
",Negative,No,No,No,['Religion']
1352635736537882629,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Limit_less_Life/status/1352635736537882629&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,"['News', 'Health']"
1450227916613238791,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/sankibirseza/status/1450227916613238791&entry.653903203=27777&usp=pp_url
",Neutral,Yes,No,No,['nan']
1393270941820493824,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/StillwithGureum/status/1393270941820493824&entry.653903203=27777&usp=pp_url
",Positive,Yes,No,No,['Music&TV']
1388220975473438725,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/6haber_com/status/1388220975473438725&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,"['Sports', 'News']"
1587167464013664256,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/PankYasin/status/1587167464013664256&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,No,['News']
1594246341969985544,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ibrahimavcu10/status/1594246341969985544&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,No,"['Religion', 'Economy']"
1585766233491886081,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ekalkanli2023/status/1585766233491886081&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,Yes,['nan']
1452167611912015872,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/turnthechapter/status/1452167611912015872&entry.653903203=27777&usp=pp_url
",Negative,No,No,No,['nan']
1591797089134338048,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/15binparamedik/status/1591797089134338048&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,['Unemployment']
1597338456161943552,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/salimcafer/status/1597338456161943552&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,"['Economy', 'Crime&justice']"
1572306749084045313,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/gorkem_yldrm/status/1572306749084045313&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,['nan']
1567256445179117570,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mynet/status/1567256445179117570&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,No,"['News', 'Nationalsecurity', 'Foreignpolicy']"
1587132284347490304,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/hseyinzeynep5/status/1587132284347490304&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,No,['Crime&justice']
1403740526067716096,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mustuner72/status/1403740526067716096&entry.653903203=27777&usp=pp_url
",Negative,Yes,No,Yes,['Health']
1593919853278236673,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/abozdag500/status/1593919853278236673&entry.653903203=27777&usp=pp_url
",Negative,No,No,No,['Crime&justice']
1564926450096013313,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/sbolusonsoz/status/1564926450096013313&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,['News']
1372324546100015114,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/cuccitini1282/status/1372324546100015114&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,No,"['News', 'Crime&justice']"
1546238946778259458,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/yescontextfb/status/1546238946778259458&entry.653903203=27777&usp=pp_url
",Positive,Yes,Yes,Yes,"['News', 'Inflation&poverty', 'Crime&justice', 'Immigration&refugees', 'Minorities&discrimination']"
1596199515836809217,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/guverteci/status/1596199515836809217&entry.653903203=27777&usp=pp_url
",Positive,No,No,No,['Crime&justice']
1592075611396534272,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/alp32526472/status/1592075611396534272&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,Yes,['nan']
1581714606095228928,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/bozgeyik77/status/1581714606095228928&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,Yes,['nan']
1431137487825555456,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Sinan85737900/status/1431137487825555456&entry.653903203=27777&usp=pp_url
",Positive,No,No,No,['nan']
1549834592470945792,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/kgmmusavirengin/status/1549834592470945792&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,['Inflation&poverty']
1588915997859545089,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/MalcokFatih/status/1588915997859545089&entry.653903203=27777&usp=pp_url
",Negative,No,No,No,['Crime&justice']
1378019866494525451,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/_roxanna31/status/1378019866494525451&entry.653903203=27777&usp=pp_url
",Neutral,Yes,No,No,['Music&TV']
1573739433525919746,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/TytkSinan/status/1573739433525919746&entry.653903203=27777&usp=pp_url
",Neutral,Yes,No,No,['Inflation&poverty']
1588568792984346624,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Maviruh_/status/1588568792984346624&entry.653903203=27777&usp=pp_url
",Neutral,Yes,Yes,No,"['Unemployment', 'Education']"
1589968935373312000,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/izmirliNeil/status/1589968935373312000&entry.653903203=27777&usp=pp_url
",Neutral,Yes,Yes,No,"['Corruption', 'Democracy', 'Crime&justice', 'Nationalsecurity']"
1592979750766931968,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/yavuzdurmus1/status/1592979750766931968&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,['Crime&justice']
1362082652153610240,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/havvadi66/status/1362082652153610240&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,['Inflation&poverty']
1596501798839549953,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/betl2_mina/status/1596501798839549953&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,Yes,['nan']
1420407025847132171,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/btsmembo/status/1420407025847132171&entry.653903203=27777&usp=pp_url
",Neutral,Yes,No,No,['Music&TV']
1596461235083485185,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/etinpisket1/status/1596461235083485185&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,Yes,['Election']
1593186580436774912,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Ramazan90293492/status/1593186580436774912&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,['Inflation&poverty']
1383554673840324614,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/shedeadyeah/status/1383554673840324614&entry.653903203=27777&usp=pp_url
",Positive,Yes,No,No,['nan']
1586078948554813441,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ErsinDe01376319/status/1586078948554813441&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,Yes,['Election']
1594352902197354499,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mehay97/status/1594352902197354499&entry.653903203=27777&usp=pp_url
",Neutral,Yes,Yes,No,"['Unemployment', 'Election']"
1434787703783051264,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/jerviajeon/status/1434787703783051264&entry.653903203=27777&usp=pp_url
",Neutral,Yes,No,No,['nan']
1594810821095432217,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Gamze07190308/status/1594810821095432217&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,['Inflation&poverty']
1588967808758870017,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/arzuerdemDB/status/1588967808758870017&entry.653903203=27777&usp=pp_url
",Positive,Yes,No,No,['nan']
1404112926563254278,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Bunyaminkrtt/status/1404112926563254278&entry.653903203=27777&usp=pp_url
",Neutral,Yes,No,No,['nan']
1586409819006980096,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Mhmt23453/status/1586409819006980096&entry.653903203=27777&usp=pp_url
",Neutral,Yes,Yes,No,"['Inflation&poverty', 'Crime&justice']"
1423697880553070613,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/TurkunInkilabi/status/1423697880553070613&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,['Advertisement']
1588452263047069697,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mtfdan/status/1588452263047069697&entry.653903203=27777&usp=pp_url
",Neutral,Yes,Yes,No,['News']
1379841215349329928,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/fadimeans/status/1379841215349329928&entry.653903203=27777&usp=pp_url
",Negative,No,No,No,['nan']
1590786323107176448,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/FeyzullahHoca/status/1590786323107176448&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,Yes,"['Democracy', 'Election']"
1448327876739227652,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ekrem_hatip/status/1448327876739227652&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,Yes,"['Democracy', 'Election']"
1594741705915383813,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AslanKardesim3/status/1594741705915383813&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,['Crime&justice']
1569349463155646464,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Merve54010215/status/1569349463155646464&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,No,"['Unemployment', 'Health']"
1583840472023568384,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/MURATZENGN16/status/1583840472023568384&entry.653903203=27777&usp=pp_url
",Positive,Yes,No,No,['News']
