,url,sentiment,isExperiential,isPolitical,isInsult,topics
1351262796156194830,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BlentEk171923/status/1351262796156194830&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,Yes,"['Economy', 'Immigration&refugees']"
1430939953316483073,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/comedordemato11/status/1430939953316483073&entry.653903203=28339&usp=pp_url
",Positive,No,No,No,['nan']
1597512443328167936,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/MehmetA41362904/status/1597512443328167936&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,Yes,['Corruption']
1567137357110861827,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/DevrimKRDLN/status/1567137357110861827&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Education']
1587860048017068037,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/sevdeeRt/status/1587860048017068037&entry.653903203=28339&usp=pp_url
",Positive,No,Yes,No,['nan']
1594352902197354499,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mehay97/status/1594352902197354499&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1360665485755441154,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BuseGoltas/status/1360665485755441154&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1559980026656874496,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/fahsavri/status/1559980026656874496&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1592440587923632128,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AzizErguven/status/1592440587923632128&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1377928595520303106,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/muhammet_sonkur/status/1377928595520303106&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1590297566578892805,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/harita95316379/status/1590297566578892805&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1413869344065523718,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Utkuulu15/status/1413869344065523718&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1565312596135354373,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Nursela60044416/status/1565312596135354373&entry.653903203=28339&usp=pp_url
",Positive,No,Yes,No,['nan']
1582409088037552152,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BryrHazel/status/1582409088037552152&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['Unemployment', 'Crime&justice']"
1595357036925026306,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Zeynepvcl/status/1595357036925026306&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['Unemployment', 'Education']"
1594242562537443331,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/300ccc300/status/1594242562537443331&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Crime&justice']
1583549842965815296,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/HKNAVC16/status/1583549842965815296&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1354128445303828482,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Ozannio/status/1354128445303828482&entry.653903203=28339&usp=pp_url
",Neutral,Yes,No,No,['Sports']
1585766233491886081,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ekalkanli2023/status/1585766233491886081&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,Yes,"['Corruption', 'Democracy', 'Terrorism']"
1595539449936478208,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/muhsin1903BjK/status/1595539449936478208&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['Inflation&poverty', 'Unemployment']"
1591031234448486400,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Hatra22899654/status/1591031234448486400&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1595509736086114325,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/helallanyusufi9/status/1595509736086114325&entry.653903203=28339&usp=pp_url
",Positive,No,Yes,No,['Unemployment']
1546240860991459328,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/SevgiSucu0242/status/1546240860991459328&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,No,['Minorities&discrimination']
1361410444473364483,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/peaceisnotfar/status/1361410444473364483&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1583712778619322368,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/necdetavcii/status/1583712778619322368&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['nan']
1572275228553904129,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Ahmetlk77446274/status/1572275228553904129&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['News']
1353277780465770502,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/_EElektra_/status/1353277780465770502&entry.653903203=28339&usp=pp_url
",Positive,No,No,No,['nan']
1596181531504017411,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/merFaru95263840/status/1596181531504017411&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,No,['Election']
1596501798839549953,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/betl2_mina/status/1596501798839549953&entry.653903203=28339&usp=pp_url
",Negative,Yes,Yes,Yes,['Democracy']
1388235183653011462,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/tbzoc/status/1388235183653011462&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['Sports']
1572987644749004802,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/egitimci0/status/1572987644749004802&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1577024342268837888,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/HasAngarali/status/1577024342268837888&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Crime&justice']
1585260425834541057,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/iyilikiyidir01/status/1585260425834541057&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,No,"['Unemployment', 'Corruption', 'Crime&justice']"
1588067630958649344,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/YUzlasma/status/1588067630958649344&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Crime&justice']
1586780596122144770,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/SuzanOzcan_/status/1586780596122144770&entry.653903203=28339&usp=pp_url
",Neutral,Yes,Yes,No,['Inflation&poverty']
1595337769286524938,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/FrijitBardot_/status/1595337769286524938&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1591890850405023744,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Eyt_NcmYrc/status/1591890850405023744&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,Yes,['nan']
1547698793704960002,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/TargeT_2023_/status/1547698793704960002&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,No,['Nationalsecurity']
1583395772355076098,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/islmpltgluu/status/1583395772355076098&entry.653903203=28339&usp=pp_url
",Positive,No,Yes,No,['Election']
1567256445179117570,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mynet/status/1567256445179117570&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['News', 'Foreignpolicy']"
1595472573135036417,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BES1Etkinlik/status/1595472573135036417&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1597625111645163523,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/brk559/status/1597625111645163523&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['nan']
1416794710883151875,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/_rafetkaya_/status/1416794710883151875&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1591016964121825281,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/osmansonmez19/status/1591016964121825281&entry.653903203=28339&usp=pp_url
",Neutral,Yes,Yes,No,['Unemployment']
1562853131251118081,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/akanturker/status/1562853131251118081&entry.653903203=28339&usp=pp_url
",Neutral,Yes,Yes,No,['nan']
1585335835599450113,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/goncacesur/status/1585335835599450113&entry.653903203=28339&usp=pp_url
",Positive,No,Yes,No,['Unemployment']
1551163840368414722,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/SED58417690/status/1551163840368414722&entry.653903203=28339&usp=pp_url
",Neutral,Yes,Yes,No,['Unemployment']
1371598576233689096,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/22crixus/status/1371598576233689096&entry.653903203=28339&usp=pp_url
",Negative,No,No,No,['nan']
1587350254088867841,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/resim34/status/1587350254088867841&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['Corruption', 'Crime&justice']"
1586999488257859590,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Huseyin85287255/status/1586999488257859590&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Crime&justice']
1585246007033413632,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/SemsettinHat/status/1585246007033413632&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,Yes,['Democracy']
1350478535954198530,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/alirizabeey_/status/1350478535954198530&entry.653903203=28339&usp=pp_url
",Positive,No,No,No,['Sports']
1434787703783051264,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/jerviajeon/status/1434787703783051264&entry.653903203=28339&usp=pp_url
",Positive,Yes,No,No,['nan']
1403438812152352769,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/berrrkke/status/1403438812152352769&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['Sports']
1593686506622914560,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/kalibro56/status/1593686506622914560&entry.653903203=28339&usp=pp_url
",Negative,Yes,Yes,Yes,"['Economy', 'Inflation&poverty']"
1586624453496246272,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Miraclelady0/status/1586624453496246272&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1365726640416976906,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/minminsoz/status/1365726640416976906&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1594432240427143168,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mavi5874/status/1594432240427143168&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1584467470533898241,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/IsmailYoruk1001/status/1584467470533898241&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Crime&justice']
1415292555734958082,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ReisiniZeko/status/1415292555734958082&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1585222580679901185,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mcalioglu/status/1585222580679901185&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Democracy']
1595729790325194752,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Pirayepirayeee/status/1595729790325194752&entry.653903203=28339&usp=pp_url
",Positive,No,Yes,No,"['Unemployment', 'Education']"
1568230785949511685,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/bilisimuz/status/1568230785949511685&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Crime&justice']
1356487432611524609,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/GoalTurkiye/status/1356487432611524609&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['Sports']
1592132588977938432,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/pala273846/status/1592132588977938432&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Democracy']
1579558096833511424,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/hiranur55508054/status/1579558096833511424&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1356926480605982728,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Mucahityilmz61/status/1356926480605982728&entry.653903203=28339&usp=pp_url
",Positive,No,No,No,['nan']
1548636597628899328,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/canbulut3460/status/1548636597628899328&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['Education', 'Minorities&discrimination']"
1424989812155691021,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/EmreDuymaz/status/1424989812155691021&entry.653903203=28339&usp=pp_url
",Negative,Yes,No,No,['Crime&justice']
1441304592713601026,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/keropyko/status/1441304592713601026&entry.653903203=28339&usp=pp_url
",Positive,No,No,No,['Music&TV']
1558530749929869318,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ozgur1609/status/1558530749929869318&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Inflation&poverty']
1591444518481825792,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/suleymansoylu/status/1591444518481825792&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['Religion', 'Democracy', 'Election', 'Nationalsecurity']"
1594396384463126528,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Muutenaa_/status/1594396384463126528&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['Unemployment', 'Democracy']"
1555161181173829634,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Kaan_Sakinol/status/1555161181173829634&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Crime&justice']
1593969380123181057,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ATMAACCCAAAA/status/1593969380123181057&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1587610784699408385,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BeingHumanisArt/status/1587610784699408385&entry.653903203=28339&usp=pp_url
",Neutral,Yes,Yes,No,['Election']
1584431934469378048,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/HardPolite/status/1584431934469378048&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Democracy']
1422575156795432966,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/oymakbasi_/status/1422575156795432966&entry.653903203=28339&usp=pp_url
",Positive,No,No,No,['Health']
1592120408073203712,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/shingensbanner/status/1592120408073203712&entry.653903203=28339&usp=pp_url
",Negative,Yes,Yes,Yes,"['Democracy', 'Crime&justice']"
1588946395171794944,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/resim34/status/1588946395171794944&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Crime&justice']
1450756767571456002,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Lifebursacom16/status/1450756767571456002&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['Democracy']
1583499914990202880,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ALLAHVAR7/status/1583499914990202880&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Democracy']
1576661499942440960,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/gokturk_hani/status/1576661499942440960&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,Yes,['Election']
1424467918679597060,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/yukselarac/status/1424467918679597060&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,Yes,['Democracy']
1576025707339472896,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/selimkrdmn4418/status/1576025707339472896&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['Unemployment', 'Nationalsecurity']"
1585326181112770560,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/erol_kuzgun/status/1585326181112770560&entry.653903203=28339&usp=pp_url
",Positive,No,Yes,No,['Democracy']
